policy,lambda,seed,ADT_min,GDT_violation_rate,delivered,received,OFR,batch_avg_batch_size,batch_pct_batched,batch_routes_assigned,group_dp_gap,group_cv_means,groups_count,avg_rider_utilization,min_rider_utilization,max_rider_utilization,std_rider_utilization,total_idle_time_s,gini_coefficient_earnings,gini_slow_riders,gini_fast_riders,churn_threshold,pct_riders_at_risk,projected_ofr_loss,projected_ofr,total_travel_time_min,pof
NR,0.33,4,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.601111111111111,0.8200996093955689,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.33,4,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.4217647058823526,0.1751727965207646,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.33,4,44.90040596151707,0.960960960960961,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.9900000000000002,0.14467019856149718,30,0.4988627777777778,0.04240740740740741,1.5869444444444445,0.25017147922945965,542176.0,0.19788818635607322,0.2126420097697139,0.18010687022900762,4.0,0.244,0.00366,0.99634,44906.384422766714,
two_stage,0.44,0,24.805221888555224,0.7944611277944611,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,5.4475,0.6392437812854194,30,0.2698411111111111,0.0,1.0095370370370371,0.17407752585584757,1272422.0,0.4127806988352745,0.4138139892390469,0.3999107981220657,3.0,0.202,0.0030300000000000006,0.99697,24294.385001953582,0.1701666050601956
NR,0.44,0,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,8.99,0.9251552655715267,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.44,0,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.5814285714285714,0.1787535308653936,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.44,0,44.85494383272161,0.9582916249582917,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.5599999999999996,0.12782322507063262,30,0.49815537037037033,0.02435185185185185,1.7974074074074073,0.2548371823448311,517197.0,0.18363993344425958,0.19331687242798354,0.1725481577246283,6.0,0.244,0.00366,0.99634,44842.53217242045,
two_stage,0.44,1,24.805221888555224,0.7944611277944611,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,5.581428571428571,0.6484973262955865,30,0.2698411111111111,0.0,1.0095370370370371,0.17407752585584757,1272422.0,0.4127806988352745,0.4138139892390469,0.3999107981220657,3.0,0.202,0.0030300000000000006,0.99697,24294.385001953582,0.1701666050601956
NR,0.44,1,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,7.1899999999999995,0.9874685518833294,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.44,1,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.2957142857142854,0.1768758776240051,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.44,1,44.53064175286398,0.9602936269602936,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.99,0.16792029835688568,30,0.49562870370370377,0.05435185185185185,1.6307407407407408,0.2398058122487983,484662.0,0.1864792013311148,0.18347676912080058,0.18205230386052304,5.0,0.232,0.0034800000000000005,0.99652,44615.02429843877,
two_stage,0.44,2,24.805221888555224,0.7944611277944611,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,5.609999999999999,0.6688467328848429,30,0.2698411111111111,0.0,1.0095370370370371,0.17407752585584757,1272422.0,0.4127806988352745,0.4138139892390469,0.3999107981220657,3.0,0.202,0.0030300000000000006,0.99697,24294.385001953582,0.1701666050601956
NR,0.44,2,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,8.99,0.9733161141831845,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.44,2,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.625384615384615,0.1849617921356298,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.44,2,45.58288288288289,0.9562896229562896,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.49,0.1612882867487846,30,0.5074,0.03537037037037037,1.639351851851852,0.2517579919328433,497049.0,0.18594276206322796,0.17982608695652175,0.18747815072830906,5.0,0.23,0.0034500000000000004,0.99655,45674.29459249643,
two_stage,0.44,3,24.805221888555224,0.7944611277944611,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,5.581428571428571,0.6213978474366153,30,0.2698411111111111,0.0,1.0095370370370371,0.17407752585584757,1272422.0,0.4127806988352745,0.4138139892390469,0.3999107981220657,3.0,0.202,0.0030300000000000006,0.99697,24294.385001953582,0.1701666050601956
NR,0.44,3,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.865,0.8630901671629568,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.44,3,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.5814285714285714,0.17351013359968848,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.44,3,45.64368257146035,0.9676343009676343,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.8671428571428565,0.1366531233521275,30,0.5085379629629629,0.020555555555555556,1.5250925925925927,0.24330600926658838,475414.0,0.17583560732113146,0.17063960811756473,0.17739086294416243,6.0,0.236,0.0035399999999999997,0.99646,45776.78579151109,
two_stage,0.44,4,24.805221888555224,0.7944611277944611,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,5.4805882352941175,0.5823212057000245,30,0.2698411111111111,0.0,1.0095370370370371,0.17407752585584757,1272422.0,0.4127806988352745,0.4138139892390469,0.3999107981220657,3.0,0.202,0.0030300000000000006,0.99697,24294.385001953582,0.1701666050601956
NR,0.44,4,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.601111111111111,0.8200996093955689,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.44,4,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.4217647058823526,0.1751727965207646,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.44,4,44.90040596151707,0.960960960960961,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.9900000000000002,0.14467019856149718,30,0.4988627777777778,0.04240740740740741,1.5869444444444445,0.25017147922945965,542176.0,0.19788818635607322,0.2126420097697139,0.18010687022900762,4.0,0.244,0.00366,0.99634,44906.384422766714,
two_stage,0.56,0,27.971054387721054,0.7804471137804471,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.66,0.5224842424845559,30,0.3047957407407408,0.0,1.0335185185185185,0.15792456655169845,895922.0,0.36613976705490847,0.39724899919935946,0.3262915717539863,3.0,0.112,0.00168,0.99832,27440.0604976484,0.31951223415321095
NR,0.56,0,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,8.99,0.9251552655715267,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.56,0,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.5814285714285714,0.1787535308653936,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.56,0,44.85494383272161,0.9582916249582917,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.5599999999999996,0.12782322507063262,30,0.49815537037037033,0.02435185185185185,1.7974074074074073,0.2548371823448311,517197.0,0.18363993344425958,0.19331687242798354,0.1725481577246283,6.0,0.244,0.00366,0.99634,44842.53217242045,
two_stage,0.56,1,27.971054387721054,0.7804471137804471,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.724285714285714,0.5226450646487648,30,0.3047957407407408,0.0,1.0335185185185185,0.15792456655169845,895922.0,0.36613976705490847,0.39724899919935946,0.3262915717539863,3.0,0.112,0.00168,0.99832,27440.0604976484,0.31951223415321095
NR,0.56,1,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,7.1899999999999995,0.9874685518833294,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.56,1,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.2957142857142854,0.1768758776240051,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.56,1,44.53064175286398,0.9602936269602936,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.99,0.16792029835688568,30,0.49562870370370377,0.05435185185185185,1.6307407407407408,0.2398058122487983,484662.0,0.1864792013311148,0.18347676912080058,0.18205230386052304,5.0,0.232,0.0034800000000000005,0.99652,44615.02429843877,
two_stage,0.56,2,27.971054387721054,0.7804471137804471,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.609999999999999,0.5381923869739582,30,0.3047957407407408,0.0,1.0335185185185185,0.15792456655169845,895922.0,0.36613976705490847,0.39724899919935946,0.3262915717539863,3.0,0.112,0.00168,0.99832,27440.0604976484,0.31951223415321095
NR,0.56,2,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,8.99,0.9733161141831845,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.56,2,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.625384615384615,0.1849617921356298,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.56,2,45.58288288288289,0.9562896229562896,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.49,0.1612882867487846,30,0.5074,0.03537037037037037,1.639351851851852,0.2517579919328433,497049.0,0.18594276206322796,0.17982608695652175,0.18747815072830906,5.0,0.23,0.0034500000000000004,0.99655,45674.29459249643,
two_stage,0.56,3,27.971054387721054,0.7804471137804471,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.5982352941176465,0.5221272450929756,30,0.3047957407407408,0.0,1.0335185185185185,0.15792456655169845,895922.0,0.36613976705490847,0.39724899919935946,0.3262915717539863,3.0,0.112,0.00168,0.99832,27440.0604976484,0.31951223415321095
NR,0.56,3,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.865,0.8630901671629568,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.56,3,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.5814285714285714,0.17351013359968848,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.56,3,45.64368257146035,0.9676343009676343,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.8671428571428565,0.1366531233521275,30,0.5085379629629629,0.020555555555555556,1.5250925925925927,0.24330600926658838,475414.0,0.17583560732113146,0.17063960811756473,0.17739086294416243,6.0,0.236,0.0035399999999999997,0.99646,45776.78579151109,
two_stage,0.56,4,27.971054387721054,0.7804471137804471,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.74,0.4822259453452925,30,0.3047957407407408,0.0,1.0335185185185185,0.15792456655169845,895922.0,0.36613976705490847,0.39724899919935946,0.3262915717539863,3.0,0.112,0.00168,0.99832,27440.0604976484,0.31951223415321095
NR,0.56,4,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.601111111111111,0.8200996093955689,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.56,4,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.4217647058823526,0.1751727965207646,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.56,4,44.90040596151707,0.960960960960961,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.9900000000000002,0.14467019856149718,30,0.4988627777777778,0.04240740740740741,1.5869444444444445,0.25017147922945965,542176.0,0.19788818635607322,0.2126420097697139,0.18010687022900762,4.0,0.244,0.00366,0.99634,44906.384422766714,
two_stage,0.67,0,32.28646980313646,0.7784451117784451,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,3.438571428571428,0.42599744148636665,30,0.3543485185185185,0.0,0.8685185185185185,0.14398446759747333,508730.0,0.2925810316139767,0.27769404672192916,0.29291060786650774,3.0,0.02,0.0003,0.9997,31900.248261959092,0.5230885225963701
NR,0.67,0,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,8.99,0.9251552655715267,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.67,0,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.5814285714285714,0.1787535308653936,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.67,0,44.85494383272161,0.9582916249582917,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.5599999999999996,0.12782322507063262,30,0.49815537037037033,0.02435185185185185,1.7974074074074073,0.2548371823448311,517197.0,0.18363993344425958,0.19331687242798354,0.1725481577246283,6.0,0.244,0.00366,0.99634,44842.53217242045,
two_stage,0.67,1,32.28646980313646,0.7784451117784451,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.048823529411765,0.43352746614975346,30,0.3543485185185185,0.0,0.8685185185185185,0.14398446759747333,508730.0,0.2925810316139767,0.27769404672192916,0.29291060786650774,3.0,0.02,0.0003,0.9997,31900.248261959092,0.5230885225963701
NR,0.67,1,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,7.1899999999999995,0.9874685518833294,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.67,1,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.2957142857142854,0.1768758776240051,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.67,1,44.53064175286398,0.9602936269602936,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.99,0.16792029835688568,30,0.49562870370370377,0.05435185185185185,1.6307407407407408,0.2398058122487983,484662.0,0.1864792013311148,0.18347676912080058,0.18205230386052304,5.0,0.232,0.0034800000000000005,0.99652,44615.02429843877,
two_stage,0.67,2,32.28646980313646,0.7784451117784451,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,3.5689473684210533,0.4319055092043946,30,0.3543485185185185,0.0,0.8685185185185185,0.14398446759747333,508730.0,0.2925810316139767,0.27769404672192916,0.29291060786650774,3.0,0.02,0.0003,0.9997,31900.248261959092,0.5230885225963701
NR,0.67,2,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,8.99,0.9733161141831845,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.67,2,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.625384615384615,0.1849617921356298,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.67,2,45.58288288288289,0.9562896229562896,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.49,0.1612882867487846,30,0.5074,0.03537037037037037,1.639351851851852,0.2517579919328433,497049.0,0.18594276206322796,0.17982608695652175,0.18747815072830906,5.0,0.23,0.0034500000000000004,0.99655,45674.29459249643,
two_stage,0.67,3,32.28646980313646,0.7784451117784451,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.418571428571429,0.42012543344971276,30,0.3543485185185185,0.0,0.8685185185185185,0.14398446759747333,508730.0,0.2925810316139767,0.27769404672192916,0.29291060786650774,3.0,0.02,0.0003,0.9997,31900.248261959092,0.5230885225963701
NR,0.67,3,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.865,0.8630901671629568,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.67,3,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.5814285714285714,0.17351013359968848,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.67,3,45.64368257146035,0.9676343009676343,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.8671428571428565,0.1366531233521275,30,0.5085379629629629,0.020555555555555556,1.5250925925925927,0.24330600926658838,475414.0,0.17583560732113146,0.17063960811756473,0.17739086294416243,6.0,0.236,0.0035399999999999997,0.99646,45776.78579151109,
two_stage,0.67,4,32.28646980313646,0.7784451117784451,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.3025,0.41204511344480477,30,0.3543485185185185,0.0,0.8685185185185185,0.14398446759747333,508730.0,0.2925810316139767,0.27769404672192916,0.29291060786650774,3.0,0.02,0.0003,0.9997,31900.248261959092,0.5230885225963701
NR,0.67,4,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.601111111111111,0.8200996093955689,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.67,4,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.4217647058823526,0.1751727965207646,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.67,4,44.90040596151707,0.960960960960961,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.9900000000000002,0.14467019856149718,30,0.4988627777777778,0.04240740740740741,1.5869444444444445,0.25017147922945965,542176.0,0.19788818635607322,0.2126420097697139,0.18010687022900762,4.0,0.244,0.00366,0.99634,44906.384422766714,
two_stage,0.78,0,33.56463129796463,0.7660994327660995,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,4.1899999999999995,0.37125948009661747,30,0.3672185185185185,0.027592592592592592,0.9421296296296297,0.1566034378580853,409119.0,0.270773377703827,0.24574016332590942,0.28176598311218337,3.0,0.004,6e-05,0.99994,33058.18121720566,0.583384774080894
NR,0.78,0,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,8.99,0.9251552655715267,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.78,0,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.5814285714285714,0.1787535308653936,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.78,0,44.85494383272161,0.9582916249582917,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.5599999999999996,0.12782322507063262,30,0.49815537037037033,0.02435185185185185,1.7974074074074073,0.2548371823448311,517197.0,0.18363993344425958,0.19331687242798354,0.1725481577246283,6.0,0.244,0.00366,0.99634,44842.53217242045,
two_stage,0.78,1,33.56463129796463,0.7660994327660995,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,3.323333333333334,0.37056669228972744,30,0.3672185185185185,0.027592592592592592,0.9421296296296297,0.1566034378580853,409119.0,0.270773377703827,0.24574016332590942,0.28176598311218337,3.0,0.004,6e-05,0.99994,33058.18121720566,0.583384774080894
NR,0.78,1,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,7.1899999999999995,0.9874685518833294,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.78,1,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.2957142857142854,0.1768758776240051,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.78,1,44.53064175286398,0.9602936269602936,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.99,0.16792029835688568,30,0.49562870370370377,0.05435185185185185,1.6307407407407408,0.2398058122487983,484662.0,0.1864792013311148,0.18347676912080058,0.18205230386052304,5.0,0.232,0.0034800000000000005,0.99652,44615.02429843877,
two_stage,0.78,2,33.56463129796463,0.7660994327660995,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,3.4445454545454552,0.3805583111097096,30,0.3672185185185185,0.027592592592592592,0.9421296296296297,0.1566034378580853,409119.0,0.270773377703827,0.24574016332590942,0.28176598311218337,3.0,0.004,6e-05,0.99994,33058.18121720566,0.583384774080894
NR,0.78,2,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,8.99,0.9733161141831845,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.78,2,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.625384615384615,0.1849617921356298,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.78,2,45.58288288288289,0.9562896229562896,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.49,0.1612882867487846,30,0.5074,0.03537037037037037,1.639351851851852,0.2517579919328433,497049.0,0.18594276206322796,0.17982608695652175,0.18747815072830906,5.0,0.23,0.0034500000000000004,0.99655,45674.29459249643,
two_stage,0.78,3,33.56463129796463,0.7660994327660995,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,3.01,0.35996979547106955,30,0.3672185185185185,0.027592592592592592,0.9421296296296297,0.1566034378580853,409119.0,0.270773377703827,0.24574016332590942,0.28176598311218337,3.0,0.004,6e-05,0.99994,33058.18121720566,0.583384774080894
NR,0.78,3,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.865,0.8630901671629568,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
RR,0.78,3,45.08401178956734,0.9612946279612946,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,2.5814285714285714,0.17351013359968848,30,0.5007418518518518,0.0,1.4494444444444445,0.25309531168266947,583126.0,0.2515281198003328,0.254230876216968,0.24672622846202935,3.0,0.034,0.00051,0.99949,45075.35036876137,
WP,0.78,3,45.64368257146035,0.9676343009676343,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,1.8671428571428565,0.1366531233521275,30,0.5085379629629629,0.020555555555555556,1.5250925925925927,0.24330600926658838,475414.0,0.17583560732113146,0.17063960811756473,0.17739086294416243,6.0,0.236,0.0035399999999999997,0.99646,45776.78579151109,
two_stage,0.78,4,33.56463129796463,0.7660994327660995,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,3.8788888888888895,0.3534064495488982,30,0.3672185185185185,0.027592592592592592,0.9421296296296297,0.1566034378580853,409119.0,0.270773377703827,0.24574016332590942,0.28176598311218337,3.0,0.004,6e-05,0.99994,33058.18121720566,0.583384774080894
NR,0.78,4,22.67323990657324,0.9325992659325992,2997,2997,1.0,2.9431929480901076,0.9843290891283056,1021,6.601111111111111,0.8200996093955689,30,0.24723555555555554,0.0,1.2141666666666666,0.24414907160131902,2477802.0,0.5716159733777039,0.5724252303330971,0.5687829360100376,0.0,0.0,0.0,1.0,22259.682830558268,
